material_id,formula_pretty,symmetry.crystal_system,symmetry.number,bulk_modulus.vrh,shear_modulus.vrh,youngs_modulus_vrh
mp-mtp,K2PtSe2,Orthorhombic,71,28.157,14.58,37.301607656661716
mp-mtr,K2Te2Pt,Orthorhombic,71,22.506,10.459,27.168425125357476
mp-nac,Ba2CuO3,Orthorhombic,71,77.113,39.302,100.7839024168548
mp-byfua,KTiF4,Orthorhombic,71,35.497,13.954,37.0121320270663
mp-nia,Sc3RuC4,Orthorhombic,71,182.544,108.952,272.6182864523047
mp-och,Rb(ThSe3)2,Orthorhombic,71,36.343,19.856,50.39096459634558
mp-oej,Ca3(AlSi)2,Orthorhombic,71,49.839,35.571,86.20444124416493
mp-oek,Ba3(AlSi)2,Orthorhombic,71,35.047,21.934,54.4441320637419
mp-cdngq,Pr3(CuSn)4,Orthorhombic,71,79.671,48.022,119.96323395404742
mp-cesyh,CuBiO2,Orthorhombic,71,73.064,21.79,59.45913404320654
mp-oup,Ni(BMo)2,Orthorhombic,71,308.058,179.014,449.8963488616627
mp-xrj,Li3AuS2,Orthorhombic,72,40.186,20.397,52.3363100138342
mp-bohf,LiAg3O2,Orthorhombic,72,66.519,19.457,53.1853746655465
mp-ffr,Na3AgO2,Orthorhombic,72,50.007,27.831,70.42767780514136
mp-hpa,Na3AlP2,Orthorhombic,72,28.353,15.648,39.64977306443445
mp-bfzcw,Cs2CoS2,Orthorhombic,72,17.491,5.807,15.685177299245023
mp-khs,Rb2SiAs2,Orthorhombic,72,17.864,9.887,25.04123114730856
mp-bqxxo,Na3CuO2,Orthorhombic,72,50.896,26.427,67.58371620467298
mp-mcx,K2ZnO2,Orthorhombic,72,42.145,9.082,25.420043315598782
mp-mqp,Na3AlAs2,Orthorhombic,72,23.337,12.749,32.355131911551474
mp-nfo,Cs2SiP2,Orthorhombic,72,15.288,8.595,21.715478433316807
mp-tyh,CeSi2Ir3,Orthorhombic,74,195.504,103.095,263.04745154849064
mp-hzj,Mg2SiO4,Orthorhombic,74,156.143,102.589,252.47363137939607
mp-hzk,Mg2SiO4,Orthorhombic,74,111.352,65.679,164.66256913204998
mp-bgjlb,Mg(B6C)2,Orthorhombic,74,228.181,213.484,488.2001693000322
mp-bmlfk,CdIn2O4,Orthorhombic,74,132.026,41.566,112.85459058961168
mp-mdo,LiAlB14,Orthorhombic,74,194.262,188.166,426.72115958970204
mp-mqh,ErSi2Rh3,Orthorhombic,74,171.529,93.249,236.8306080735593
mp-emsyl,Cd(HO)2,Monoclinic,8,57.133,21.765,57.93780261850034
mp-btbp,BiPd2Pb,Monoclinic,8,83.365,23.445,64.30661630840098
mp-bzdz,Na3HfF7,Monoclinic,8,39.246,16.325,43.011260004624695
mp-bzor,KNO2,Monoclinic,8,14.294,8.844,21.995615821830413
mp-bmlqp,TiCu3O4,Monoclinic,8,79.739,26.249,70.96057912877731
mp-brhuo,Hf5N5O2,Monoclinic,8,237.818,124.731,318.5090315646307
mp-brzom,LiCuO2,Monoclinic,8,57.048,22.461,59.56559051677384
mp-cgitv,In2AgSe4,Tetragonal,82,21.185,6.531,17.7672162058043
mp-qfj,Sn(HgSe2)2,Tetragonal,82,23.898,13.331,33.72253033813583
mp-uqn,Cd(GaTe2)2,Tetragonal,82,25.359,15.703,39.04893651122249
mp-xiu,Zn(GaSe2)2,Tetragonal,82,36.647,24.208,59.51855909473793
mp-xiv,Zn(GaTe2)2,Tetragonal,82,29.631,19.075,47.11490372147302
mp-yej,Ga2HgTe4,Tetragonal,82,25.141,15.716,39.017803618648436
mp-bdgf,In2HgTe4,Tetragonal,82,20.25,12.565,31.23468935415672
mp-bdqf,Mn(GaS2)2,Tetragonal,82,38.003,22.73,56.854838122262116
mp-bdzh,Mn(GaSe2)2,Tetragonal,82,32.669,19.199,48.1622884408648
mp-berj,In2HgSe4,Tetragonal,82,23.239,13.929,34.82849483537766
mp-betq,InPS4,Tetragonal,82,15.077,11.744,27.969786608161474
mp-bevg,Zn(InTe2)2,Tetragonal,82,23.091,14.549,36.071182159814846
mp-bfqc,Cd(InTe2)2,Tetragonal,82,20.89,12.794,31.87480043464433
mp-bgzw,Cd(InSe2)2,Tetragonal,82,23.569,14.371,35.8305424551588
mp-bhln,Zn(InSe2)2,Tetragonal,82,27.992,17.561,43.571383909313845
mp-bith,Ag2HgI4,Tetragonal,82,10.806,5.389,13.862560002116009
mp-bjbq,LiH2N,Tetragonal,82,28.876,21.892,52.42702292664947
mp-brmx,GaCuI4,Tetragonal,82,8.702,4.898,12.372647529351049
mp-emw,Al2HgSe4,Tetragonal,82,31.433,19.26,47.9803117322273
mp-ern,Al2CdSe4,Tetragonal,82,31.918,19.435,48.46762251603886
mp-ewb,BAsO4,Tetragonal,82,52.254,42.303,99.93976167583452
mp-fib,BPO4,Tetragonal,82,59.735,60.977,136.48878706564187
mp-ccdk,Nd5AgSe8,Tetragonal,82,60.875,28.881,74.81195746219966
mp-gds,Ga2CoS4,Tetragonal,82,40.307,28.303,68.80448982067227
mp-gpg,Cd(GaS2)2,Tetragonal,82,36.683,22.088,55.187320250951664
mp-gzy,Ga2HgSe4,Tetragonal,82,30.818,18.665,46.58934772631143
mp-hcz,Ga2HgS4,Tetragonal,82,35.968,22.015,54.85356014131882
mp-hmc,BeSO4,Tetragonal,82,37.858,34.279,78.99474097921586
mp-hxu,Zn(GaS2)2,Tetragonal,82,41.892,29.034,70.75580732984292
mp-betge,CuPO4,Tetragonal,82,43.445,29.816,72.79508139193635
mp-iua,Al2CdS4,Tetragonal,82,38.504,22.514,56.52494098213379
mp-bmnzj,GaPO4,Tetragonal,82,29.965,19.522,48.11675123609676
mp-lpw,AlPO4,Tetragonal,82,23.763,24.692,55.019263854304505
mp-lpx,AlAsO4,Tetragonal,82,23.997,18.753,44.632611180904526
mp-lsc,Al2HgS4,Tetragonal,82,37.528,22.148,55.52156351868896
mp-lsd,Al2ZnSe4,Tetragonal,82,36.886,24.465,60.1063024799627
mp-lse,Al2ZnTe4,Tetragonal,82,28.836,19.161,47.05958572523635
mp-lsf,Al2CdTe4,Tetragonal,82,25.418,15.84,39.34664668708059
mp-lsg,Al2HgTe4,Tetragonal,82,25.112,15.86,39.30530812754945
mp-cpggi,Ca(BH4)2,Tetragonal,84,15.864,10.493,25.79234859257984
mp-bfwxo,La2Pd2O5,Tetragonal,84,128.177,49.329,131.1611789448209
mp-xok,Gd2ReO5,Tetragonal,85,136.02,59.655,156.138797985953
mp-ckxwh,Sm(CoB)4,Tetragonal,86,203.871,115.136,290.68636228464027
mp-ckysa,Nd(FeB)4,Tetragonal,86,216.78,121.151,306.37820016046845
mp-urf,Nb5(CuSi)4,Tetragonal,87,180.208,99.478,252.05448946574143
mp-boxw,Ba(FeS2)2,Tetragonal,87,41.504,18.92,49.27283395616041
mp-bqlu,Na4IrO4,Tetragonal,87,41.96,21.927,56.02246361809657
mp-hwx,Na4UO5,Tetragonal,87,46.607,31.019,76.16086863146803
mp-bqzhy,Li4NbO4,Tetragonal,87,73.687,37.488,96.15741814510983
mp-lks,Li4UO5,Tetragonal,87,85.449,52.804,131.35471327603665
mp-bxjka,CsTi6O12,Tetragonal,87,116.019,52.941,137.85469481393923
mp-rjk,ZrSiO4,Tetragonal,88,222.449,101.928,265.2679926528225
mp-snr,YbPO4,Tetragonal,88,100.063,48.444,125.13751637968866
mp-wgx,Nd(PdO2)2,Tetragonal,88,147.983,47.35,128.35962509591917
mp-wgz,Y(PdO2)2,Tetragonal,88,155.622,61.345,162.66167177510505
mp-biby,SrZnCl4,Tetragonal,88,32.01,12.913,34.14727123358086
mp-biwg,KIO4,Tetragonal,88,20.199,10.494,26.83482795290543
mp-bjbs,NaAlH4,Tetragonal,88,19.606,13.109,32.159487897451584
mp-bqgt,LiBiF4,Tetragonal,88,75.053,26.886,72.0540959828602
mp-bqxf,Cu4SiP8,Tetragonal,88,89.914,54.3,135.60270520488083
mp-fmi,LiYF4,Tetragonal,88,79.743,31.762,84.11782861423441
mp-haz,KReO4,Tetragonal,88,18.263,11.252,28.00468624036584
mp-hni,SrZnF4,Tetragonal,88,61.603,22.407,59.95215518589298
mp-hoi,CaZnF4,Tetragonal,88,69.912,23.473,63.33117239900691
mp-ifu,NaReO4,Tetragonal,88,21.527,10.392,26.85469777119763
mp-bfvva,LiScF4,Tetragonal,88,86.711,31.055,83.22901680357708
mp-bqxgp,GdAsO4,Tetragonal,88,138.263,59.557,156.23777879227399
mp-brfpd,Ba(PdO2)2,Tetragonal,88,65.978,24.505,65.41621752480455
mp-lhd,KTcO4,Tetragonal,88,17.135,10.609,26.38221909568807
mp-bryed,Cd(CuO2)2,Tetragonal,88,127.189,48.069,128.07267633298886
mp-lxi,ZrGeO4,Tetragonal,88,202.683,86.908,228.11910301788456
mp-olf,HfGeO4,Tetragonal,88,213.567,93.452,244.66884907641867
mp-olg,ThGeO4,Tetragonal,88,172.653,65.809,175.17077245241262
mp-cdofr,LiAlH4,Tetragonal,88,24.716,16.29,40.06736946858622
mp-pop,Cu2SnS3,Monoclinic,9,66.366,27.459,72.39280157311404
mp-rgk,Cu2SnSe3,Monoclinic,9,55.604,22.247,58.887435625915714
mp-woq,Cu2GeS3,Monoclinic,9,72.817,33.867,87.96376021924713
mp-xnj,Cu2SiS3,Monoclinic,9,78.369,35.964,93.57756618745641
mp-xnk,Cu2SiSe3,Monoclinic,9,63.392,28.611,74.60853070794883
mp-besf,CeCoC2,Monoclinic,9,171.563,77.456,201.9729180386561
mp-cbje,PNO,Monoclinic,9,53.348,54.638,122.19679440288427
mp-hqd,Cd4GeS6,Monoclinic,9,33.377,17.369,44.40447674042553
mp-bmklt,Cu2GeTe3,Monoclinic,9,49.179,21.681,56.70938724603765
mp-bmkse,Cu2SiTe3,Monoclinic,9,51.832,24.981,64.56965002742731
mp-bmlvk,Cu2SnTe3,Monoclinic,9,45.399,19.187,50.45329967692941
mp-bmnqn,Cu2GeSe3,Monoclinic,9,58.829,26.47,69.05321161625369
mp-bnauh,Li5SiP3,Monoclinic,9,35.658,27.044,64.76006631944963
mp-bqvan,Rb2ZrO3,Monoclinic,9,35.661,13.136,35.09841127548514
mp-bqvdb,NbO2F,Monoclinic,9,94.407,57.843,144.099221580114
mp-myz,NdCoC2,Monoclinic,9,161.032,81.561,209.3401455538495
mp-brbwp,Mg2TiO4,Tetragonal,91,146.153,71.912,185.33849067443097
mp-fbv,LiAlO2,Tetragonal,92,92.356,52.968,133.40124553685052
mp-bscu,Ag2HgO2,Tetragonal,96,39.693,12.451,33.81705988747814
mp-bydc,Sr(GaTe2)2,Tetragonal,97,22.92,13.8,34.479941860465125
mp-ccwp,Sr(AlTe2)2,Tetragonal,97,23.229,14.651,36.31758769475206
mp-ceus,Ba(AlTe2)2,Tetragonal,97,21.215,13.061,32.51117298516414
mp-rea,PrBPt3,Tetragonal,99,167.556,61.066,163.35323444035663
mp-reb,NdBPt3,Tetragonal,99,170.929,60.983,163.50431159349566
mp-tke,SrHfO3,Tetragonal,99,156.926,91.657,230.160458431641
mp-begx,TiPbO3,Tetragonal,99,65.557,40.241,100.21743572718985
mp-bhex,CeBPt3,Tetragonal,99,174.986,62.475,167.49187251992993
mp-gdbcg,RbCaCl3,Tetragonal,99,24.006,12.606,32.18444795802609
mp-gla,KNbO3,Tetragonal,99,109.845,60.647,153.6614385978851
mp-iwg,BaTiO3,Tetragonal,99,107.183,49.773,129.30387946580058
mp-brgvg,KTiO3,Tetragonal,99,52.449,24.293,63.13197540739926
mp-cgagj,CaAl2SiO6,Triclinic,1,126.05,71.871,181.17833601098616
mp-bkcc,CaPHO4,Triclinic,1,72.678,39.173,99.6206854634594
mp-izx,Ba2Ti(SiO4)2,Tetragonal,100,81.257,35.951,93.99129729874662
mp-cgirs,Sm2AlNO3,Tetragonal,107,177.684,110.244,274.05324153111474
mp-cgirt,Pr2AlNO3,Tetragonal,107,171.663,102.849,257.18442533965214
mp-bfcsd,Nd2AlNO3,Tetragonal,107,174.661,105.689,263.8480317705091
mp-bdnh,Sc2Cu2Ge4O13,Monoclinic,11,70.626,35.69,91.63453055322172
mp-jlo,RbSO2F,Monoclinic,11,14.178,7.871,19.925708600337266
mp-jsi,KSO2F,Monoclinic,11,17.575,8.399000000000001,21.73470036319613
mp-bfvyp,Ca2Al2SiO7,Tetragonal,113,101.962,53.471,136.5441355476587
mp-jak,Ca2MgSi2O7,Tetragonal,113,86.507,35.75,94.26468312160694
mp-jsm,Sr2MgSi2O7,Tetragonal,113,86.466,43.679,112.15214525021693
mp-bqxsf,Li2ZrCuO4,Tetragonal,119,114.265,58.508,149.9334656855294
mp-bqxte,Li2CuBiO4,Tetragonal,119,90.724,55.545,138.3919089336226
mp-cgioz,Y2Re2Si2C,Monoclinic,12,142.796,72.317,185.61669044247608
mp-cgisb,Ce2Re2Si2C,Monoclinic,12,114.211,59.756,152.6461524644063
mp-cgiud,Y2Fe2Si2C,Monoclinic,12,124.98,81.239,200.3144642344343
mp-cgius,Er2Fe2Si2C,Monoclinic,12,131.673,83.433,206.65157775701638
mp-cmgss,Ca2Mg5(SiO3)8,Monoclinic,12,79.469,53.835,131.75355539244873
mp-rif,Dy2Fe2Si2C,Monoclinic,12,129.258,81.477,201.98995120734963
mp-djulw,TiTlPS5,Monoclinic,12,9.808,4.58,11.889358898953065
mp-bfjfw,KLiZnO2,Monoclinic,12,58.328,29.535,75.80937379901134
mp-bfrhg,Na2Zr(CuS2)2,Monoclinic,12,49.275,19.957,52.74958323896485
mp-bfxzz,CdBiS2Br,Monoclinic,12,31.738,16.051,41.2064866939289
mp-bghsx,Sr2C(NCl)2,Monoclinic,12,42.78,18.993,49.633719940542846
mp-jdf,Ba2NdNbO6,Monoclinic,12,124.323,48.803,129.46809726819228
mp-juu,Tb2Fe2Si2C,Monoclinic,12,127.515,80.136,198.7695158435293
mp-nqh,Tm2Fe2Si2C,Monoclinic,12,139.272,84.491,210.83734641961988
mp-cgjai,ZnCu2SnS4,Tetragonal,121,63.497,28.999,75.50296381156316
mp-qai,ZnCu2GeSe4,Tetragonal,121,55.144,26.528,68.58585271931652
mp-qfg,Cu2HgGeS4,Tetragonal,121,64.58,28.359,74.21383248011023
mp-qfv,CdCu2GeSe4,Tetragonal,121,50.594,22.751,59.35597764319641
mp-rks,CoCu2SnS4,Tetragonal,121,68.316,27.976,73.84758867270011
mp-rud,KAg2AsO4,Tetragonal,121,55.676,19.499,52.381890643177655
mp-soa,KAg2PS4,Tetragonal,121,36.776,13.319,35.6529143125187
mp-tak,ZnCu2GeTe4,Tetragonal,121,47.476,22.69,58.716033139936286
mp-tal,Cu2HgGeSe4,Tetragonal,121,53.306,22.713,59.66485756525453
mp-ynd,CdCu2SnSe4,Tetragonal,121,49.675,20.463,53.977247504248105
mp-yne,Cu2SnHgSe4,Tetragonal,121,49.545,20.154,53.242624637861475
mp-bdeo,MnCu2SnS4,Tetragonal,121,64.725,23.957,63.977552239011246
mp-bdlg,Li2GePbS4,Tetragonal,121,41.491,19.979,51.647178308365405
mp-bgqf,FeCu2GeS4,Tetragonal,121,71.55,31.294,81.93642170575414
mp-bhdo,MnCu2SnSe4,Tetragonal,121,50.85,19.337,51.48485952980737
mp-bhnc,FeCu2SnS4,Tetragonal,121,70.285,26.429,70.45591099694879
mp-jmm,ZnCu2GeS4,Tetragonal,121,68.717,33.762,87.03242502907304
mp-jpy,CoCu2GeS4,Tetragonal,121,72.689,32.065,83.86354031071593
mp-oba,KAg2SbS4,Tetragonal,121,30.86,10.721,28.824992400848007
mp-iwk,CsLi(B3O5)2,Tetragonal,122,30.297,17.192,43.37216968440921
mp-bnqse,KP(HO2)2,Tetragonal,122,26.171,10.626,28.077916669471268
mp-cfajd,NaLiICl,Tetragonal,123,20.106,11.883,29.7818088669132
mp-cfajp,KNaICl,Tetragonal,123,14.528,8.011,20.30146859191782
mp-cfajr,CsKICl,Tetragonal,123,10.751,5.533,14.168410178372943
mp-cgcvv,KLiICl,Tetragonal,123,15.287,8.606,21.73865456147759
mp-cgczv,CsNaICl,Tetragonal,123,11.698,5.876,15.099756700024411
mp-cgixx,CeBi2SeO4,Tetragonal,123,95.872,30.437,82.57273025564922
mp-chnky,Ba2TlBi2O7,Tetragonal,123,27.729,8.573,23.31611217306016
mp-qmt,Na5CuSO2,Tetragonal,123,35.442,18.576,47.43987548638133
mp-bfazx,NdBi2ClO4,Tetragonal,123,61.877,27.064,70.86086721361575
mp-bfbjw,Ba3ZnN2O,Tetragonal,123,58.353,29.13,74.92277257834654
mp-bfbxw,SmBi2ClO4,Tetragonal,123,63.228,28.016,73.2317906844281
mp-bfccg,DyBi2IO4,Tetragonal,123,67.212,36.507,92.73157874050464
mp-bfcfm,TmBi2BrO4,Tetragonal,123,69.604,37.545,95.46933766850546
mp-bfcpx,ErBi2BrO4,Tetragonal,123,69.714,36.579,93.40111611950137
mp-bfdjh,TbBi2ClO4,Tetragonal,123,67.575,31.122,80.94019743678558
mp-bfgvr,TbBi2BrO4,Tetragonal,123,66.169,33.63,86.27392974838135
mp-bfgwg,KNb4O5F,Tetragonal,123,139.204,85.723,213.37053935847894
mp-bfher,ErBi2ClO4,Tetragonal,123,70.382,34.205,88.30918475979311
mp-bfhud,SmBi2BrO4,Tetragonal,123,64.294,31.398,81.00734398073836
mp-bfilq,EuBi2ClO4,Tetragonal,123,58.82,30.184,77.32528367627417
mp-bfjgf,HoBi2IO4,Tetragonal,123,66.034,37.166,93.88432254280224
mp-bfjly,ErBi2IO4,Tetragonal,123,66.464,37.804,95.33653815410041
mp-bfkky,PrBi2BrO4,Tetragonal,123,60.739,28.69,74.36176698734513
mp-bfkpc,DyBi2ClO4,Tetragonal,123,66.798,33.28,85.62072357215608
mp-bfkpk,YbBi2BrO4,Tetragonal,123,60.024,25.112,66.11579943855271
mp-bflaa,SmBi2IO4,Tetragonal,123,63.113,34.12,86.73063085398216
mp-bflre,TmBi2IO4,Tetragonal,123,68.302,37.095,94.22673546803526
mp-bflvt,TbBi2IO4,Tetragonal,123,64.933,34.827,88.63453754801284
mp-bfmay,DyBi2BrO4,Tetragonal,123,67.393,34.704,88.85931049505452
mp-bfmkp,YBi2BrO4,Tetragonal,123,66.252,34.566,88.33543209813048
mp-bfmku,CsLaNb2O7,Tetragonal,123,71.326,36.293,93.08993316045407
mp-bgaon,GdBi2BrO4,Tetragonal,123,57.14,36.117,89.49502218881452
mp-bjhpi,Sr2TlCuO5,Tetragonal,123,108.842,50.601,131.43483860344128
mp-jsk,Ba2CuHgO4,Tetragonal,123,66.455,24.898,66.40136495989084
mp-bftgg,BaAg2(HgO2)2,Tetragonal,125,45.872,17.366,46.26032938018609
mp-pgu,CeCdAsO,Tetragonal,129,70.396,27.351,72.64476234074931
mp-skq,SrCuSF,Tetragonal,129,65.563,32.756,84.23907538625814
mp-snk,NdZnSbO,Tetragonal,129,62.385,23.131,61.75992179698126
mp-bfqa,CePRuO,Tetragonal,129,119.689,66.587,168.51147407753717
mp-bifc,CuBiSeO,Tetragonal,129,72.93,30.493,80.2890305797026
mp-bfbsl,YZnAsO,Tetragonal,129,74.762,33.473,87.37842649141251
mp-bikfw,CeSiHRu,Tetragonal,129,84.663,65.472,156.16148269741848
mp-jae,LaCuSO,Tetragonal,129,79.381,40.612,104.08563271690194
mp-jfo,Na2TiGeO5,Tetragonal,129,82.829,43.09,110.1661464724584
mp-jqv,LiLaTiO4,Tetragonal,129,122.869,53.816,140.87978859105684
mp-juv,LaAgSO,Tetragonal,129,70.603,34.38,88.73662210740528
mp-npq,SmCuSeO,Tetragonal,129,74.998,35.782,92.61667455594073
mp-npr,BaCuSeF,Tetragonal,129,52.129,13.895,38.28350674175778
mp-ntw,DyCuSeO,Tetragonal,129,82.277,38.336,99.54707118285074
mp-cdlhj,NdCuTeO,Tetragonal,129,73.474,16.667,46.486004926420044
mp-cdngw,PrZnSbO,Tetragonal,129,61.109,17.24,47.27433944766586
mp-cdzax,ErZnAsO,Tetragonal,129,75.818,34.846,90.65034789172702
mp-orx,ZrCuSiAs,Tetragonal,129,121.166,76.784,190.17922898505958
mp-cgagu,CaAl2SiO6,Monoclinic,13,125.948,71.471,180.30705756985634
mp-jnu,LiAl(Si2O5)2,Monoclinic,13,63.864,44.628,108.58988793497588
mp-cgexn,Ce2Cu(NO)2,Tetragonal,139,145.569,60.588,159.61875978644466
mp-cgifr,TbCo2B2C,Tetragonal,139,171.359,66.442,176.5125897722555
mp-cgilv,UNi2B2C,Tetragonal,139,242.745,91.914,244.83962715311486
mp-cgirw,Sr2Cu(OF)2,Tetragonal,139,89.884,45.094,115.90000147420461
mp-cgitl,Rb2Cr(BrCl)2,Tetragonal,139,19.075,7.49,19.869361817198488
mp-cgiuy,Na2Ti2As2O,Tetragonal,139,59.913,26.878,70.14463730477165
mp-qfo,Tb2Ti2S2O5,Tetragonal,139,136.183,61.451,160.24943361063828
mp-svw,TbB2Rh2C,Tetragonal,139,202.448,51.366,142.0814861046591
mp-svx,YB2Rh2C,Tetragonal,139,201.495,52.887,145.89637919625414
mp-tfl,PrCo2B2C,Tetragonal,139,205.885,65.201,176.9262786956547
mp-xnp,Li2LaTa2O7,Tetragonal,139,107.176,69.73,171.90815860634157
mp-bfsv,Ba3In2O5F2,Tetragonal,139,84.511,35.548,93.53009451330249
mp-bidx,Ba2Cu3(ClO2)2,Tetragonal,139,45.518,22.391,57.71016289911604
mp-bieh,Ca3Cu2(ClO2)2,Tetragonal,139,53.19,36.986,90.07900069191477
mp-bieo,Sr2Cu(ClO)2,Tetragonal,139,45.573,29.537,72.86839157083052
mp-bigd,Ca2Cu(ClO)2,Tetragonal,139,41.495,26.242,65.01957917294182
mp-bexho,Cs2Pd(IBr2)2,Tetragonal,139,11.422,5.269,13.700332920197292
mp-bfayb,Ca2Cu(BrO)2,Tetragonal,139,27.645,16.752,41.810681031628995
mp-bfdao,Sr2Cu(BrO)2,Tetragonal,139,20.99,14.909,36.164552575148626
mp-bfgwd,Sr2Cu(IO)2,Tetragonal,139,15.256,10.073,24.767880088107304
mp-bfkpw,Nd2Ti2S2O5,Tetragonal,139,127.005,54.774,143.6684882592264
mp-bfltq,ErU2S3O2,Tetragonal,139,89.139,35.678,94.43478506078952
mp-bgiee,Rb2Pd(IBr2)2,Tetragonal,139,12.107,4.31,11.558429032019884
mp-bgijj,LaNi2B2C,Tetragonal,139,175.52,68.222,181.1906361658557
mp-bgmtd,DyB2Rh2C,Tetragonal,139,204.223,50.0,138.68213240697844
mp-iwt,Sm2Ti2S2O5,Tetragonal,139,130.487,58.295,152.21732891834685
mp-jai,TbNi2B2C,Tetragonal,139,174.217,71.075,187.69981350825128
mp-jao,ErNi2B2C,Tetragonal,139,170.408,72.989,191.61022710552484
mp-jas,NdNi2B2C,Tetragonal,139,185.091,66.271,177.61492500772272
mp-jfj,DyNi2B2C,Tetragonal,139,174.721,70.588,186.63079764809137
mp-jvq,HoNi2B2C,Tetragonal,139,157.954,64.68,170.73539757344832
mp-jzu,TmNi2B2C,Tetragonal,139,154.321,73.834,191.03540151304867
mp-kbi,LaB2Rh2C,Tetragonal,139,185.956,59.085,160.27945781931524
mp-kio,ErB2Rh2C,Tetragonal,139,204.567,48.692,135.33806558342252
mp-kno,Sr2Cu3(SO)2,Tetragonal,139,63.77,41.762,102.83716902931283
mp-cejdm,SrTa2H2O7,Tetragonal,139,75.39,44.35,111.23731517078218
mp-ckwvr,Sr2YOsO6,Monoclinic,14,138.817,66.968,173.0727830391441
mp-ywa,Sr2GdRuO6,Monoclinic,14,132.861,64.717,167.030623857112
mp-bjcv,Cu3H2(CO4)2,Monoclinic,14,41.379,20.925,53.71978998635066
mp-bjsn,CsHSeO4,Monoclinic,14,15.292,6.873,17.93242040607405
mp-bcsls,NaH4ClO2,Monoclinic,14,19.203,10.767,27.214641233766237
mp-bevfv,K3Fe(CN)6,Monoclinic,14,18.725,8.879,23.001406139514863
mp-bftan,Ba2LaTaO6,Monoclinic,14,121.346,48.516,128.43167882022718
mp-jap,LiSc(SiO3)2,Monoclinic,14,92.293,59.882,147.70179692422818
mp-jaz,CaTiSiO5,Monoclinic,14,115.567,68.582,171.768032753568
mp-jcq,La2ZnIrO6,Monoclinic,14,151.657,41.096,113.07437230857927
mp-jgb,LiGa(SiO3)2,Monoclinic,14,96.585,60.422,149.98909074553723
mp-bkcnf,KHCO3,Monoclinic,14,23.521,11.61,29.90896389324961
mp-jkj,Y2Si4CN6,Monoclinic,14,167.246,102.676,255.7011463400914
mp-jks,Sr2TbIrO6,Monoclinic,14,138.501,61.191,160.00858458256238
mp-jwu,Sr2HoRuO6,Monoclinic,14,137.633,68.552,176.37341441600498
mp-kam,CaBe2(PO4)2,Monoclinic,14,84.663,51.832,129.14179714277307
mp-bpkvk,BeAlSiO5,Monoclinic,14,144.449,77.839,197.95904308607828
mp-bflgg,SrTaNO2,Tetragonal,140,178.247,121.168,296.3528362379538
mp-jou,BaNd2ZnO5,Tetragonal,140,115.481,61.928,157.61052158943704
mp-cgsf,NaTi2BiO6,Trigonal,146,103.839,32.797,89.0189453434946
mp-juy,CsCd(NO2)3,Trigonal,146,27.837,12.769,33.22658783755712
mp-cgaxf,Li14P2(N2O)3,Trigonal,147,83.023,68.471,161.1198919726649
mp-bfoti,CsSb(PO4)2,Trigonal,147,28.723,27.719,62.91756403659736
mp-dcjdh,La2MgTiO6,Trigonal,148,145.937,73.976,189.84952647878902
mp-vhu,CaSn(BO3)2,Trigonal,148,111.164,53.909,139.22179004184295
mp-bfhsz,Ba2LaIrO6,Trigonal,148,122.823,38.399,104.32504741832732
mp-bfpsn,Ag2H3IO6,Trigonal,148,86.697,22.067,61.02355521020137
mp-bgiwq,KNa(BH4)2,Trigonal,148,16.079,8.573,21.83783494103151
mp-jbm,Ba2NdSbO6,Trigonal,148,120.71,45.988,122.41778926682967
mp-jol,CaMg(CO3)2,Trigonal,148,88.959,41.324,107.34966935214356
mp-bemn,PbC2(SN)2,Monoclinic,15,26.314,10.896,28.72343658585454
mp-bjay,NaHCO2,Monoclinic,15,25.163,12.017,31.10019814641282
mp-bfxnz,KNaTiO3,Monoclinic,15,58.009,27.905,72.14641713547135
mp-bfyro,NaMgBO3,Monoclinic,15,97.556,33.187,89.42111904988414
mp-bgadh,CaMg(SiO3)2,Monoclinic,15,76.691,49.081,121.35465993322683
mp-jjw,LiAl(SiO3)2,Monoclinic,15,132.634,77.257,194.0869149947702
mp-jsb,LiSc(SiO3)2,Monoclinic,15,105.957,64.604,161.0751402104713
mp-jxl,CaZn(SiO3)2,Monoclinic,15,97.63,52.483,133.52299574662754
mp-kag,CaMg(SiO3)2,Monoclinic,15,102.013,65.007,160.85345703497683
mp-ooq,BaAl2B2O7,Trigonal,155,88.056,30.704,82.52069649203722
mp-cfjws,BaGaSiH,Trigonal,156,48.357,37.37,89.1461338734166
mp-cgogj,MoW3(SeS3)2,Trigonal,156,19.986,14.183,34.40947575565477
mp-bgimz,CaAlSiH,Trigonal,156,54.38,39.121,94.6628357419374
mp-bglxt,SrAlSiH,Trigonal,156,51.695,40.529,96.39555397364197
mp-bjea,Mg3Si2H4O9,Trigonal,157,63.515,35.137,88.99929544669047
mp-bfclg,NaCNO,Trigonal,160,27.617,12.586,32.77856657271289
mp-bevzk,Na3PSO3,Trigonal,161,38.66,22.051,55.58479573429157
mp-bfnph,Na2Al2B2O7,Trigonal,163,61.102,33.783,85.57725077733096
mp-jby,LiCaAlF6,Trigonal,163,66.385,37.152,93.93297566301463
mp-bfxii,BaZr(PO4)2,Trigonal,164,65.107,41.188,102.04535152573474
mp-bkpoy,BaMg2FeH8,Trigonal,164,51.372,40.431,96.08573757498189
mp-jpa,Ba3MgNb2O9,Trigonal,164,127.395,78.056,194.45355168270538
